Id,SalePrice
2735,146667.0177237799
2736,154709.4965270466
2737,123428.7399111451
2738,139020.6955482274
2739,168063.55584620143
2740,96709.87304864978
2741,156807.36087151984
2742,160029.924152509
2743,151143.35569337264
2744,145946.71061439172
2745,114622.65312566423
2746,134764.34823932927
2747,126306.05148630883
2748,141023.04461761136
2749,181616.90224471167
2750,199508.5338185394
2751,112118.52281504596
2752,196828.66154524861
2753,104729.00715053918
2754,252854.39129952597
2755,132301.2292718444
2756,105105.20709249766
2757,78645.56527986069
2758,125957.57476235545
2759,163525.81325783877
2760,139202.11641266718
2761,157526.32629845527
2762,154727.25366135495
2763,250047.2635626357
2764,202097.22342655528
2765,217120.2620199311
2766,213872.70827361097
2767,112818.27498497296
2768,125479.29490290821
2769,125103.17265199618
2770,171538.27827058907
2771,149900.0073811648
2772,134828.83777106472
2773,232760.80544969277
2774,181877.00085340874
2775,129530.88381655962
2776,141904.5471525865
2777,248606.41722252805
2778,252849.51575778698
2779,146220.2547424435
2780,111441.85832768359
2781,108429.62288348773
2782,122568.42172670332
2783,137350.74722447468
2784,123809.40487888173
2785,223179.41577600114
2786,84731.9745088276
2787,121900.06534313818
2788,84503.4020642294
2789,198939.5956645573
2790,108834.76462733425
2791,158526.40115677973
2792,78086.22543866318
2793,139764.77236075178
2794,105480.64199061834
2795,124050.55839728074
2796,113775.68446385275
2797,208327.95421078193
2798,93983.6510061104
2799,142001.76753798928
2800,81289.00136917201
2801,127192.47371470596
2802,142989.55873666905
2803,174817.89913900034
2804,145539.71877876067
2805,119328.07841011885
2806,99211.29673859567
2807,139472.51230104396
2808,223395.1418444078
2809,149967.78498992766
2810,100433.83510690476
2811,151449.58656010704
2812,149272.4328922101
2813,153355.97096057163
2814,215121.3949802436
2815,113502.87859371369
2816,196740.08567853356
2817,136797.34043158
2818,143170.12859077906
2819,192078.38727239263
2820,218591.22129654908
2821,119063.04679028447
2822,298526.6586999496
2823,230687.99704295248
2824,197946.81655452383
2825,169869.862348701
2826,163112.7098165718
2827,160048.0798334903
2828,208255.29104562048
2829,218373.4564548948
2830,230608.06510136617
2831,130489.07823712543
2832,203508.10906978205
2833,234848.4929674683
2834,334014.28355294117
2835,207508.30876330435
2836,240613.03733468795
2837,144377.7195133813
2838,99088.99923788842
2839,137299.9714949253
2840,198156.22955444473
2841,140522.6155266243
2842,208932.57080075928
2843,135780.9706099604
2844,163575.633706964
2845,103994.38924517199
2846,192512.52416779296
2847,169253.58529838908
2848,127115.41400544075
2849,308060.14733613055
2850,240326.51482362294
2851,236386.75598732414
2852,210034.1365087368
2853,222727.11018999855
2854,119330.63619224285
2855,215283.0050562959
2856,217369.78514581482
2857,157167.63246899832
2858,186778.48675411555
2859,149507.2465689386
2860,142088.41018456317
2861,137367.0269201163
2862,195777.39614879873
2863,148842.3193091667
2864,264060.92221309803
2865,96600.65202102897
2866,233144.64214623836
2867,102816.67693813475
2868,138698.0544079787
2869,130415.80554674016
2870,145205.4547184027
2871,99682.64809760153
2872,50443.79776756824
2873,184689.8096988604
2874,152697.98276864112
2875,134255.46945174245
2876,189754.90224296728
2877,147653.2252233776
2878,274868.90993921325
2879,132689.74315698654
2880,152483.686850937
2881,159904.73207790506
2882,166983.70576262602
2883,205048.4210752678
2884,130701.64412028747
2885,164279.16198740492
2886,196342.1094693166
2887,163155.30078334134
2888,137194.8163058504
2889,58527.6111845172
2890,95635.9683419496
2891,149131.73734257292
2892,61746.33279898211
2893,84528.44808330375
2894,72676.74083947328
2895,206918.46628383454
2896,173699.6959451597
2897,181119.51873286435
2898,229147.73321665148
2899,178114.2432808672
2900,158736.08518303448
2901,192449.7250808592
2902,193993.26980636563
2903,295733.63158916525
2904,238372.96877629595
2905,114943.93225500142
2906,175360.27444089283
2907,122619.61722303071
2908,146867.3343588825
2909,113102.97755704212
2910,84118.88094179629
2911,97038.3269249475
2912,192634.1223728666
2913,87307.61389634371
2914,85086.74464242136
2915,122574.18969418548
2916,100616.88635375739
2917,202894.6532476401
2918,115729.39389851148
2919,215975.51724827907
